location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
Netherlands,2022-08-26,50-59,87.96,83.35,71.52
Netherlands,2022-08-26,60-69,92.33,88.87,83.56
Netherlands,2022-08-26,70-79,95.27,93.3,89.6
Netherlands,2022-08-26,80+,89.51,88.04,83.84
Netherlands,2022-09-02,10-14,43.81,37.03,1.65
Netherlands,2022-09-02,15-17,72.2,64.1,7.07
Netherlands,2022-09-02,18-24,74.33,66.1,42.54
Netherlands,2022-09-02,25-49,77.13,71.32,51.22
Netherlands,2022-09-02,5-9,4.93,2.27,0.0
Netherlands,2022-09-02,50-59,87.96,83.35,71.54
Netherlands,2022-09-02,60-69,92.33,88.87,83.57
Netherlands,2022-09-02,70-79,95.27,93.3,89.6
Netherlands,2022-09-02,80+,89.51,88.04,83.84
Netherlands,2022-09-09,10-14,43.81,37.03,1.65
Netherlands,2022-09-09,15-17,72.2,64.1,7.07
Netherlands,2022-09-09,18-24,74.33,66.1,42.54
Netherlands,2022-09-09,25-49,77.13,71.32,51.22
Netherlands,2022-09-09,5-9,4.93,2.27,0.0
Netherlands,2022-09-09,50-59,87.96,83.35,71.54
Netherlands,2022-09-09,60-69,92.33,88.87,83.57
Netherlands,2022-09-09,70-79,95.27,93.3,89.6
Netherlands,2022-09-09,80+,89.51,88.04,83.84
Norway,2021-01-01,18-24,0.0,0.0,0.0
Norway,2021-01-01,25-49,0.0,0.0,0.0
Norway,2021-01-01,50-59,0.0,0.0,0.0
Norway,2021-01-01,60-69,0.0,0.0,0.0
Norway,2021-01-01,70-79,0.0,0.0,0.0
Norway,2021-01-01,80+,0.0,0.0,0.0
Norway,2021-01-08,0-17,0.0,0.0,0.0
Norway,2021-01-08,18-24,0.03,0.0,0.0
Norway,2021-01-08,25-49,0.06,0.0,0.0
Norway,2021-01-08,50-59,0.1,0.0,0.0
Norway,2021-01-08,60-69,0.26,0.0,0.0
Norway,2021-01-08,70-79,0.9,0.0,0.0
Norway,2021-01-08,80+,6.77,0.0,0.0
Norway,2021-01-15,0-17,0.0,0.0,0.0
Norway,2021-01-15,18-24,0.17,0.0,0.0
Norway,2021-01-15,25-49,0.53,0.0,0.0
Norway,2021-01-15,50-59,0.56,0.0,0.0
Norway,2021-01-15,60-69,0.63,0.0,0.0
Norway,2021-01-15,70-79,1.46,0.0,0.0
Norway,2021-01-15,80+,11.92,0.0,0.0
Norway,2021-01-22,0-17,0.0,0.0,0.0
Norway,2021-01-22,18-24,0.3,0.0,0.0
Norway,2021-01-22,25-49,1.0,0.01,0.0
Norway,2021-01-22,50-59,0.98,0.01,0.0
Norway,2021-01-22,60-69,0.96,0.03,0.0
Norway,2021-01-22,70-79,1.84,0.09,0.0
Norway,2021-01-22,80+,17.29,0.57,0.0
Norway,2021-01-29,0-17,0.0,0.0,0.0
Norway,2021-01-29,18-24,0.44,0.02,0.0
Norway,2021-01-29,25-49,1.29,0.06,0.0
Norway,2021-01-29,50-59,1.29,0.09,0.0
Norway,2021-01-29,60-69,1.22,0.24,0.0
Norway,2021-01-29,70-79,2.16,0.83,0.0
Norway,2021-01-29,80+,25.35,6.22,0.0
Norway,2021-02-05,0-17,0.0,0.0,0.0
Norway,2021-02-05,18-24,0.63,0.14,0.0
Norway,2021-02-05,25-49,1.73,0.49,0.0
Norway,2021-02-05,50-59,1.82,0.52,0.0
Norway,2021-02-05,60-69,1.65,0.59,0.0
Norway,2021-02-05,70-79,3.64,1.36,0.0
Norway,2021-02-05,80+,45.81,11.13,0.0
Norway,2021-02-12,0-17,0.01,0.0,0.0
Norway,2021-02-12,18-24,0.79,0.26,0.0
Norway,2021-02-12,25-49,2.06,0.96,0.0
Norway,2021-02-12,50-59,2.22,0.94,0.0
Norway,2021-02-12,60-69,1.98,0.92,0.0
Norway,2021-02-12,70-79,6.35,1.7,0.0
Norway,2021-02-12,80+,60.98,15.85,0.0
Norway,2021-02-19,0-17,0.01,0.0,0.0
Norway,2021-02-19,18-24,1.14,0.39,0.0
Norway,2021-02-19,25-49,2.89,1.24,0.0
Norway,2021-02-19,50-59,3.13,1.24,0.0
Norway,2021-02-19,60-69,2.56,1.17,0.0
Norway,2021-02-19,70-79,8.63,2.03,0.0
Norway,2021-02-19,80+,70.67,24.1,0.0
Norway,2021-02-26,0-17,0.01,0.0,0.0
Norway,2021-02-26,18-24,1.93,0.56,0.0
Norway,2021-02-26,25-49,3.98,1.63,0.0
Norway,2021-02-26,50-59,4.48,1.72,0.0
Norway,2021-02-26,60-69,3.27,1.55,0.0
Norway,2021-02-26,70-79,8.92,3.43,0.0
Norway,2021-02-26,80+,71.47,43.92,0.0
Norway,2021-03-05,0-17,0.01,0.0,0.0
Norway,2021-03-05,18-24,3.12,0.68,0.0
Norway,2021-03-05,25-49,5.46,1.91,0.0
Norway,2021-03-05,50-59,6.24,2.09,0.0
Norway,2021-03-05,60-69,4.43,1.84,0.0
Norway,2021-03-05,70-79,10.13,5.19,0.0
Norway,2021-03-05,80+,74.41,57.23,0.0
Norway,2021-03-12,0-17,0.02,0.0,0.0
Norway,2021-03-12,18-24,3.91,0.81,0.0
Norway,2021-03-12,25-49,6.29,2.15,0.0
Norway,2021-03-12,50-59,7.56,2.37,0.0
Norway,2021-03-12,60-69,5.84,2.1,0.0
Norway,2021-03-12,70-79,11.73,8.17,0.0
Norway,2021-03-12,80+,78.83,68.71,0.0
Norway,2021-03-19,0-17,0.02,0.0,0.0
Norway,2021-03-19,18-24,4.02,0.85,0.0
Norway,2021-03-19,25-49,6.42,2.22,0.0
Norway,2021-03-19,50-59,7.75,2.45,0.0
Norway,2021-03-19,60-69,6.25,2.2,0.0
Norway,2021-03-19,70-79,19.33,8.47,0.0
Norway,2021-03-19,80+,86.65,69.69,0.0
Norway,2021-03-26,0-17,0.02,0.0,0.0
Norway,2021-03-26,18-24,4.42,0.87,0.0
Norway,2021-03-26,25-49,7.23,2.26,0.0
Norway,2021-03-26,50-59,8.73,2.52,0.0
Norway,2021-03-26,60-69,7.64,2.37,0.0
Norway,2021-03-26,70-79,35.62,9.09,0.0
Norway,2021-03-26,80+,90.0,71.4,0.0
Norway,2021-04-02,0-17,0.03,0.0,0.0
Norway,2021-04-02,18-24,4.75,0.9,0.0
Norway,2021-04-02,25-49,7.81,2.3,0.0
Norway,2021-04-02,50-59,9.74,2.58,0.0
Norway,2021-04-02,60-69,9.68,2.52,0.0
Norway,2021-04-02,70-79,48.24,10.22,0.0
Norway,2021-04-02,80+,90.96,74.9,0.0
Norway,2021-04-09,0-17,0.04,0.0,0.0
Norway,2021-04-09,18-24,5.35,0.95,0.0
Norway,2021-04-09,25-49,8.8,2.35,0.0
Norway,2021-04-09,50-59,12.09,2.66,0.0
Norway,2021-04-09,60-69,15.25,2.66,0.0
Norway,2021-04-09,70-79,69.52,11.3,0.0
Norway,2021-04-09,80+,91.76,76.94,0.0
Norway,2021-04-16,0-17,0.05,0.01,0.0
Norway,2021-04-16,18-24,5.98,0.99,0.0
Norway,2021-04-16,25-49,9.7,2.41,0.0
Norway,2021-04-16,50-59,14.8,2.75,0.0
Norway,2021-04-16,60-69,29.01,2.78,0.0
Norway,2021-04-16,70-79,86.37,11.66,0.0
Norway,2021-04-16,80+,92.39,77.28,0.0
Norway,2021-04-23,0-17,0.07,0.01,0.0
Norway,2021-04-23,18-24,6.53,1.07,0.0
Norway,2021-04-23,25-49,10.6,2.54,0.0
Norway,2021-04-23,50-59,17.54,3.02,0.0
Norway,2021-04-23,60-69,44.71,3.07,0.0
Norway,2021-04-23,70-79,92.08,11.95,0.0
Norway,2021-04-23,80+,92.76,77.72,0.0
Norway,2021-04-30,0-17,0.08,0.02,0.0
Norway,2021-04-30,18-24,7.29,1.22,0.0
Norway,2021-04-30,25-49,12.16,2.82,0.0
Norway,2021-04-30,50-59,23.52,3.47,0.0
Norway,2021-04-30,60-69,58.21,3.72,0.0
Norway,2021-04-30,70-79,94.19,19.15,0.0
Norway,2021-04-30,80+,93.08,85.15,0.0
Norway,2021-05-07,0-17,0.09,0.02,0.0
Norway,2021-05-07,18-24,8.1,1.59,0.0
Norway,2021-05-07,25-49,13.93,3.5,0.0
Norway,2021-05-07,50-59,27.52,4.38,0.0
Norway,2021-05-07,60-69,64.46,5.11,0.0
Norway,2021-05-07,70-79,95.1,34.73,0.0
Norway,2021-05-07,80+,93.37,88.6,0.01
Norway,2021-05-14,0-17,0.12,0.03,0.0
Norway,2021-05-14,18-24,8.95,2.25,0.0
Norway,2021-05-14,25-49,15.49,4.78,0.0
Norway,2021-05-14,50-59,31.05,6.14,0.0
Norway,2021-05-14,60-69,69.53,7.56,0.0
Norway,2021-05-14,70-79,95.65,47.2,0.0
Norway,2021-05-14,80+,93.59,89.66,0.01
Norway,2021-05-21,0-17,0.13,0.04,0.0
Norway,2021-05-21,18-24,9.27,3.48,0.0
Norway,2021-05-21,25-49,16.02,6.87,0.0
Norway,2021-05-21,50-59,32.45,9.66,0.0
Norway,2021-05-21,60-69,70.71,13.62,0.0
Norway,2021-05-21,70-79,95.89,67.87,0.01
Norway,2021-05-21,80+,93.69,90.48,0.01
Norway,2021-05-28,0-17,0.14,0.05,0.0
Norway,2021-05-28,18-24,9.61,4.9,0.0
Norway,2021-05-28,25-49,16.63,8.76,0.0
Norway,2021-05-28,50-59,33.73,13.53,0.0
Norway,2021-05-28,60-69,71.98,27.17,0.0
Norway,2021-05-28,70-79,96.12,85.05,0.01
Norway,2021-05-28,80+,93.79,91.11,0.01
Norway,2021-06-04,0-17,0.16,0.07,0.0
Norway,2021-06-04,18-24,11.38,5.98,0.0
Norway,2021-06-04,25-49,19.43,10.19,0.0
Norway,2021-06-04,50-59,41.92,17.08,0.0
Norway,2021-06-04,60-69,80.46,43.35,0.0
Norway,2021-06-04,70-79,96.5,91.32,0.01
Norway,2021-06-04,80+,93.97,91.55,0.01
Norway,2021-06-11,0-17,0.2,0.09,0.0
Norway,2021-06-11,18-24,14.04,6.8,0.0
Norway,2021-06-11,25-49,22.17,11.77,0.0
Norway,2021-06-11,50-59,50.6,22.77,0.0
Norway,2021-06-11,60-69,84.8,56.58,0.0
Norway,2021-06-11,70-79,96.71,93.61,0.01
Norway,2021-06-11,80+,94.09,91.86,0.01
Norway,2021-06-18,0-17,0.37,0.1,0.0
Norway,2021-06-18,18-24,20.82,7.55,0.0
Norway,2021-06-18,25-49,25.38,13.43,0.0
Norway,2021-06-18,50-59,64.09,26.64,0.0
Norway,2021-06-18,60-69,89.54,62.56,0.01
Norway,2021-06-18,70-79,96.91,94.55,0.01
Norway,2021-06-18,80+,94.21,92.13,0.02
Norway,2021-06-25,0-17,0.56,0.11,0.0
Norway,2021-06-25,18-24,29.91,8.34,0.0
Norway,2021-06-25,25-49,32.26,14.94,0.0
Norway,2021-06-25,50-59,77.61,29.93,0.01
Norway,2021-06-25,60-69,92.37,67.0,0.01
Norway,2021-06-25,70-79,97.08,95.11,0.01
Norway,2021-06-25,80+,94.31,92.34,0.02
Norway,2021-07-02,0-17,1.13,0.12,0.0
Norway,2021-07-02,18-24,43.76,8.68,0.0
Norway,2021-07-02,25-49,44.21,15.43,0.0
Norway,2021-07-02,50-59,85.89,30.92,0.01
Norway,2021-07-02,60-69,93.66,67.99,0.01
Norway,2021-07-02,70-79,97.23,95.34,0.01
Norway,2021-07-02,80+,94.39,92.44,0.02
Norway,2021-07-09,0-17,1.49,0.13,0.0
Norway,2021-07-09,18-24,54.06,9.04,0.01
Norway,2021-07-09,25-49,53.86,15.98,0.01
Norway,2021-07-09,50-59,88.48,31.94,0.02
Norway,2021-07-09,60-69,94.18,69.13,0.02
Norway,2021-07-09,70-79,97.34,95.54,0.03
Norway,2021-07-09,80+,94.47,92.54,0.02
Norway,2021-07-16,0-17,1.68,0.15,0.0
Norway,2021-07-16,18-24,60.6,10.19,0.01
Norway,2021-07-16,25-49,59.57,17.8,0.01
Norway,2021-07-16,50-59,89.53,35.06,0.02
Norway,2021-07-16,60-69,94.46,72.35,0.02
Norway,2021-07-16,70-79,97.43,95.84,0.03
Norway,2021-07-16,80+,94.54,92.68,0.02
Norway,2021-07-23,0-17,1.96,0.18,0.0
Norway,2021-07-23,18-24,70.43,11.44,0.01
Norway,2021-07-23,25-49,66.49,19.13,0.01
Norway,2021-07-23,50-59,90.82,37.86,0.02
Norway,2021-07-23,60-69,94.75,74.33,0.02
Norway,2021-07-23,70-79,97.52,96.03,0.03
Norway,2021-07-23,80+,94.59,92.79,0.02
Norway,2021-07-30,0-17,2.2,0.22,0.0
Norway,2021-07-30,18-24,77.78,13.62,0.01
Norway,2021-07-30,25-49,74.33,20.71,0.01
Norway,2021-07-30,50-59,91.65,41.34,0.02
Norway,2021-07-30,60-69,95.01,76.45,0.03
Norway,2021-07-30,70-79,97.61,96.18,0.03
Norway,2021-07-30,80+,94.66,92.88,0.02
Norway,2021-08-06,0-17,2.35,0.3,0.0
Norway,2021-08-06,18-24,81.56,17.81,0.01
Norway,2021-08-06,25-49,79.17,23.59,0.01
Norway,2021-08-06,50-59,92.24,47.9,0.03
Norway,2021-08-06,60-69,95.25,80.36,0.03
Norway,2021-08-06,70-79,97.71,96.34,0.03
Norway,2021-08-06,80+,94.74,92.97,0.02
Norway,2021-08-13,0-17,2.43,0.42,0.0
Norway,2021-08-13,18-24,83.41,24.6,0.01
Norway,2021-08-13,25-49,81.49,28.87,0.02
Norway,2021-08-13,50-59,92.67,61.55,0.03
Norway,2021-08-13,60-69,95.43,86.85,0.03
Norway,2021-08-13,70-79,97.79,96.49,0.04
Norway,2021-08-13,80+,94.81,93.07,0.02
Norway,2021-08-20,0-17,2.55,0.67,0.0
Norway,2021-08-20,18-24,84.52,34.39,0.01
Norway,2021-08-20,25-49,82.76,38.65,0.02
Norway,2021-08-20,50-59,92.99,75.49,0.04
Norway,2021-08-20,60-69,95.58,90.18,0.04
Norway,2021-08-20,70-79,97.87,96.63,0.04
Norway,2021-08-20,80+,94.86,93.16,0.03
Norway,2021-08-27,0-17,3.86,1.07,0.0
Norway,2021-08-27,18-24,85.64,52.21,0.01
Norway,2021-08-27,25-49,83.92,53.59,0.03
Norway,2021-08-27,50-59,93.31,84.25,0.05
Norway,2021-08-27,60-69,95.73,92.39,0.05
Norway,2021-08-27,70-79,97.94,96.8,0.05
Norway,2021-08-27,80+,94.93,93.26,0.03
Norway,2021-09-03,0-17,7.07,1.37,0.0
Norway,2021-09-03,18-24,86.7,63.47,0.01
Norway,2021-09-03,25-49,84.88,64.85,0.03
Norway,2021-09-03,50-59,93.59,87.13,0.06
Norway,2021-09-03,60-69,95.88,93.18,0.06
Norway,2021-09-03,70-79,98.03,96.93,0.06
Norway,2021-09-03,80+,95.01,93.36,0.03
Norway,2021-09-10,0-17,11.11,1.56,0.0
Norway,2021-09-10,18-24,87.44,70.85,0.02
Norway,2021-09-10,25-49,85.51,71.25,0.04
Norway,2021-09-10,50-59,93.78,88.66,0.07
Norway,2021-09-10,60-69,95.98,93.68,0.07
Norway,2021-09-10,70-79,98.09,97.04,0.07
Norway,2021-09-10,80+,95.06,93.44,0.04
Norway,2021-09-17,0-17,18.3,1.66,0.0
Norway,2021-09-17,18-24,88.01,74.45,0.03
Norway,2021-09-17,25-49,85.99,74.68,0.09
Norway,2021-09-17,50-59,93.94,89.57,0.19
Norway,2021-09-17,60-69,96.06,93.98,0.22
Norway,2021-09-17,70-79,98.13,97.14,0.21
Norway,2021-09-17,80+,95.1,93.51,0.1
Norway,2021-09-24,0-17,23.58,1.75,0.0
Norway,2021-09-24,18-24,88.41,76.65,0.06
Norway,2021-09-24,25-49,86.35,77.0,0.2
Norway,2021-09-24,50-59,94.05,90.17,0.43
Norway,2021-09-24,60-69,96.13,94.2,0.51
Norway,2021-09-24,70-79,98.17,97.23,0.49
Norway,2021-09-24,80+,95.13,93.59,0.25
Norway,2021-10-01,0-17,25.73,1.83,0.0
Norway,2021-10-01,18-24,88.77,78.42,0.1
Norway,2021-10-01,25-49,86.67,78.86,0.31
Norway,2021-10-01,50-59,94.15,90.61,0.7
Norway,2021-10-01,60-69,96.19,94.4,0.87
Norway,2021-10-01,70-79,98.2,97.32,0.88
Norway,2021-10-01,80+,95.16,93.66,0.44
Norway,2021-10-08,0-17,26.37,1.87,0.0
Norway,2021-10-08,18-24,88.97,79.37,0.13
Norway,2021-10-08,25-49,86.87,79.91,0.41
Norway,2021-10-08,50-59,94.21,90.86,0.94
Norway,2021-10-08,60-69,96.23,94.53,1.27
Norway,2021-10-08,70-79,98.23,97.41,1.67
Norway,2021-10-08,80+,95.19,93.75,2.99
Norway,2021-10-15,0-17,26.68,1.93,0.0
Norway,2021-10-15,18-24,89.1,79.98,0.15
Norway,2021-10-15,25-49,86.99,80.48,0.48
Norway,2021-10-15,50-59,94.24,91.01,1.11
Norway,2021-10-15,60-69,96.25,94.62,1.6
Norway,2021-10-15,70-79,98.24,97.46,2.78
Norway,2021-10-15,80+,95.22,93.88,9.55
Norway,2021-10-22,0-17,26.95,2.13,0.0
Norway,2021-10-22,18-24,89.23,80.5,0.18
Norway,2021-10-22,25-49,87.13,81.01,0.53
Norway,2021-10-22,50-59,94.28,91.16,1.25
Norway,2021-10-22,60-69,96.27,94.7,1.86
Norway,2021-10-22,70-79,98.26,97.51,3.5
Norway,2021-10-22,80+,95.24,93.99,13.55
Norway,2021-10-29,0-17,27.12,2.6,0.0
Norway,2021-10-29,18-24,89.35,80.94,0.2
Norway,2021-10-29,25-49,87.26,81.45,0.59
Norway,2021-10-29,50-59,94.33,91.29,1.38
Norway,2021-10-29,60-69,96.3,94.79,2.12
Norway,2021-10-29,70-79,98.28,97.56,4.61
Norway,2021-10-29,80+,95.26,94.07,17.94
Norway,2021-11-05,0-17,27.31,2.97,0.0
Norway,2021-11-05,18-24,89.53,81.3,0.23
Norway,2021-11-05,25-49,87.44,81.84,0.67
Norway,2021-11-05,50-59,94.39,91.41,1.56
Norway,2021-11-05,60-69,96.34,94.87,2.65
Norway,2021-11-05,70-79,98.3,97.64,9.04
Norway,2021-11-05,80+,95.3,94.22,30.12
Norway,2021-11-12,0-17,27.53,3.56,0.0
Norway,2021-11-12,18-24,89.7,81.63,0.29
Norway,2021-11-12,25-49,87.62,82.17,0.86
Norway,2021-11-12,50-59,94.44,91.51,1.91
Norway,2021-11-12,60-69,96.39,94.96,3.98
Norway,2021-11-12,70-79,98.33,97.79,18.74
Norway,2021-11-12,80+,95.35,94.44,45.92
Norway,2021-11-19,0-17,27.71,4.47,0.0
Norway,2021-11-19,18-24,89.9,81.94,0.45
Norway,2021-11-19,25-49,87.82,82.45,1.23
Norway,2021-11-19,50-59,94.51,91.62,2.52
Norway,2021-11-19,60-69,96.44,95.06,7.03
Norway,2021-11-19,70-79,98.37,97.94,32.36
Norway,2021-11-19,80+,95.4,94.67,59.17
Norway,2021-11-26,0-17,27.94,6.1,0.0
Norway,2021-11-26,18-24,90.13,82.26,0.81
Norway,2021-11-26,25-49,88.03,82.75,2.18
Norway,2021-11-26,50-59,94.58,91.74,3.87
Norway,2021-11-26,60-69,96.48,95.17,13.53
Norway,2021-11-26,70-79,98.41,98.11,52.58
Norway,2021-11-26,80+,95.47,94.87,70.0
Norway,2021-12-03,0-17,28.23,8.11,0.0
Norway,2021-12-03,18-24,90.31,82.58,1.4
Norway,2021-12-03,25-49,88.22,83.03,3.7
Norway,2021-12-03,50-59,94.65,91.87,6.05
Norway,2021-12-03,60-69,96.54,95.32,24.37
Norway,2021-12-03,70-79,98.45,98.26,69.69
Norway,2021-12-03,80+,95.53,95.01,76.6
Norway,2021-12-10,0-17,28.52,8.99,0.0
Norway,2021-12-10,18-24,90.55,82.92,2.35
Norway,2021-12-10,25-49,88.43,83.37,5.87
Norway,2021-12-10,50-59,94.73,92.07,10.79
Norway,2021-12-10,60-69,96.6,95.53,40.68
Norway,2021-12-10,70-79,98.49,98.4,82.64
Norway,2021-12-10,80+,95.6,95.12,82.02
Norway,2021-12-17,0-17,28.88,9.58,0.0
Norway,2021-12-17,18-24,90.85,83.37,3.77
Norway,2021-12-17,25-49,88.75,83.84,9.21
Norway,2021-12-17,50-59,94.87,92.49,22.3
Norway,2021-12-17,60-69,96.71,95.84,58.2
Norway,2021-12-17,70-79,98.58,98.54,89.34
Norway,2021-12-17,80+,95.73,95.24,85.65
Norway,2021-12-24,0-17,29.06,9.71,0.0
Norway,2021-12-24,18-24,91.04,83.69,5.34
Norway,2021-12-24,25-49,88.92,84.1,11.79
Norway,2021-12-24,50-59,94.96,92.78,30.98
Norway,2021-12-24,60-69,96.78,96.0,65.42
Norway,2021-12-24,70-79,98.62,98.58,90.65
Norway,2021-12-24,80+,95.82,95.28,86.74
Norway,2021-12-31,0-17,29.15,9.77,0.0
Norway,2021-12-31,18-24,91.12,83.87,6.72
Norway,2021-12-31,25-49,88.99,84.24,13.66
Norway,2021-12-31,50-59,94.99,92.93,36.64
Norway,2021-12-31,60-69,96.8,96.06,69.08
Norway,2021-12-31,70-79,98.64,98.6,91.0
Norway,2021-12-31,80+,95.85,95.3,87.07
Norway,2022-01-07,0-17,29.36,9.93,0.0
Norway,2022-01-07,18-24,91.32,84.47,11.87
Norway,2022-01-07,25-49,89.17,84.8,21.0
Norway,2022-01-07,50-59,95.07,93.29,54.21
Norway,2022-01-07,60-69,96.86,96.23,77.98
Norway,2022-01-07,70-79,98.68,98.67,91.94
Norway,2022-01-07,80+,95.91,95.39,87.81
Norway,2022-01-14,0-17,29.57,10.11,0.0
Norway,2022-01-14,18-24,91.54,85.19,21.87
Norway,2022-01-14,25-49,89.35,85.36,31.28
Norway,2022-01-14,50-59,95.14,93.59,66.91
Norway,2022-01-14,60-69,96.9,96.38,82.9
Norway,2022-01-14,70-79,98.72,98.75,92.6
Norway,2022-01-14,80+,95.97,95.47,88.38
Norway,2022-01-21,0-17,29.74,10.39,0.0
Norway,2022-01-21,18-24,91.7,85.77,30.75
Norway,2022-01-21,25-49,89.48,85.73,40.01
Norway,2022-01-21,50-59,95.2,93.77,72.65
Norway,2022-01-21,60-69,96.94,96.47,85.05
Norway,2022-01-21,70-79,98.75,98.81,93.0
Norway,2022-01-21,80+,96.01,95.55,88.79
Norway,2022-01-28,0-17,29.99,10.94,0.0
Norway,2022-01-28,18-24,91.83,86.2,37.33
Norway,2022-01-28,25-49,89.59,85.99,45.84
Norway,2022-01-28,50-59,95.24,93.89,75.77
Norway,2022-01-28,60-69,96.96,96.54,86.34
Norway,2022-01-28,70-79,98.77,98.85,93.33
Norway,2022-01-28,80+,96.05,95.61,89.1
Norway,2022-02-04,0-17,30.27,11.41,0.0
Norway,2022-02-04,18-24,91.92,86.49,40.84
Norway,2022-02-04,25-49,89.66,86.18,49.11
Norway,2022-02-04,50-59,95.26,93.98,77.34
Norway,2022-02-04,60-69,96.98,96.59,87.05
Norway,2022-02-04,70-79,98.79,98.89,93.55
Norway,2022-02-04,80+,96.08,95.68,89.33
Norway,2022-02-11,0-17,30.48,11.72,0.0
Norway,2022-02-11,18-24,91.99,86.69,42.67
Norway,2022-02-11,25-49,89.71,86.32,51.0
Norway,2022-02-11,50-59,95.28,94.05,78.28
Norway,2022-02-11,60-69,97.0,96.64,87.51
Norway,2022-02-11,70-79,98.8,98.92,93.7
Norway,2022-02-11,80+,96.1,95.74,89.48
Norway,2022-02-18,0-17,30.58,11.88,0.0
Norway,2022-02-18,18-24,92.03,86.82,43.63
Norway,2022-02-18,25-49,89.74,86.42,52.06
Norway,2022-02-18,50-59,95.29,94.09,78.8
Norway,2022-02-18,60-69,97.01,96.67,87.79
Norway,2022-02-18,70-79,98.81,98.94,93.82
Norway,2022-02-18,80+,96.12,95.78,89.62
Norway,2022-02-25,0-17,30.62,11.95,0.0
Norway,2022-02-25,18-24,92.05,86.91,44.13
Norway,2022-02-25,25-49,89.76,86.49,52.62
Norway,2022-02-25,50-59,95.3,94.12,79.1
Norway,2022-02-25,60-69,97.01,96.7,87.97
Norway,2022-02-25,70-79,98.81,98.97,93.91
Norway,2022-02-25,80+,96.12,95.81,89.71
Norway,2022-03-04,0-17,30.64,11.99,0.0
Norway,2022-03-04,18-24,92.07,86.97,44.42
Norway,2022-03-04,25-49,89.78,86.54,52.93
Norway,2022-03-04,50-59,95.3,94.15,79.29
Norway,2022-03-04,60-69,97.02,96.72,88.1
Norway,2022-03-04,70-79,98.82,98.98,93.97
Norway,2022-03-04,80+,96.13,95.83,89.77
Norway,2022-03-11,0-17,30.66,12.03,0.0
Norway,2022-03-11,18-24,92.09,87.03,44.63
Norway,2022-03-11,25-49,89.79,86.58,53.17
Norway,2022-03-11,50-59,95.31,94.16,79.45
Norway,2022-03-11,60-69,97.02,96.73,88.22
Norway,2022-03-11,70-79,98.82,98.99,94.03
Norway,2022-03-11,80+,96.13,95.85,89.82
Norway,2022-03-18,0-17,30.68,12.06,0.0
Norway,2022-03-18,18-24,92.1,87.07,44.79
Norway,2022-03-18,25-49,89.8,86.61,53.35
Norway,2022-03-18,50-59,95.31,94.17,79.57
Norway,2022-03-18,60-69,97.03,96.74,88.32
Norway,2022-03-18,70-79,98.82,99.0,94.1
Norway,2022-03-18,80+,96.14,95.86,89.86
Norway,2022-03-25,0-17,30.7,12.1,0.0
Norway,2022-03-25,18-24,92.11,87.12,44.94
Norway,2022-03-25,25-49,89.81,86.64,53.51
Norway,2022-03-25,50-59,95.31,94.18,79.69
Norway,2022-03-25,60-69,97.03,96.75,88.41
Norway,2022-03-25,70-79,98.82,99.01,94.15
Norway,2022-03-25,80+,96.14,95.88,89.9
Norway,2022-04-01,0-17,30.72,12.14,0.0
Norway,2022-04-01,18-24,92.13,87.15,45.07
Norway,2022-04-01,25-49,89.82,86.66,53.66
Norway,2022-04-01,50-59,95.32,94.19,79.8
Norway,2022-04-01,60-69,97.03,96.76,88.49
Norway,2022-04-01,70-79,98.82,99.01,94.2
Norway,2022-04-01,80+,96.15,95.88,89.94
Norway,2022-04-08,0-17,30.74,12.17,0.0
Norway,2022-04-08,18-24,92.14,87.19,45.2
Norway,2022-04-08,25-49,89.83,86.68,53.79
Norway,2022-04-08,50-59,95.32,94.2,79.89
Norway,2022-04-08,60-69,97.03,96.76,88.57
Norway,2022-04-08,70-79,98.83,99.02,94.25
Norway,2022-04-08,80+,96.15,95.89,89.97
Norway,2022-04-15,0-17,30.75,12.19,0.0
Norway,2022-04-15,18-24,92.15,87.2,45.24
Norway,2022-04-15,25-49,89.84,86.69,53.83
Norway,2022-04-15,50-59,95.32,94.21,79.91
Norway,2022-04-15,60-69,97.03,96.76,88.59
Norway,2022-04-15,70-79,98.83,99.02,94.26
Norway,2022-04-15,80+,96.15,95.89,89.97
Norway,2022-04-22,0-17,30.78,12.22,0.0
Norway,2022-04-22,18-24,92.16,87.23,45.36
Norway,2022-04-22,25-49,89.85,86.71,53.94
Norway,2022-04-22,50-59,95.32,94.22,80.0
Norway,2022-04-22,60-69,97.04,96.77,88.65
Norway,2022-04-22,70-79,98.83,99.02,94.3
Norway,2022-04-22,80+,96.15,95.89,90.0
Norway,2022-04-29,0-17,30.81,12.28,0.0
Norway,2022-04-29,18-24,92.18,87.26,45.49
Norway,2022-04-29,25-49,89.86,86.73,54.07
Norway,2022-04-29,50-59,95.33,94.22,80.08
Norway,2022-04-29,60-69,97.04,96.77,88.72
Norway,2022-04-29,70-79,98.83,99.02,94.34
Norway,2022-04-29,80+,96.15,95.9,90.03
Norway,2022-05-06,0-17,30.84,12.33,0.0
Norway,2022-05-06,18-24,92.19,87.29,45.62
Norway,2022-05-06,25-49,89.86,86.75,54.2
Norway,2022-05-06,50-59,95.33,94.23,80.17
Norway,2022-05-06,60-69,97.04,96.78,88.77
Norway,2022-05-06,70-79,98.83,99.02,94.37
